# File Name: Plate_5.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2021-05-27 01:23:33 PM UTC
# Run End Date/Time: 2021-05-27 02:24:11 PM UTC
# Run Duration: 60 minutes 37 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-05-27 01:28:10 PM UTC
# Software Name and Version: Design & Analysis Software v2.5.1
# Plugin Name and Version: Primary Analysis v1.6.0, Standard Curve v1.5.1
# Exported By: guest
# Exported On: 2021-05-27 02:59:31 PM UTC
"Well","Well Position","Cycle Number","X1_M1","X2_M2","X4_M4"
"10","A10","5","109421.125","21159.258","100863.664"
"11","A11","5","142129.83","26806.916","123798.516"
"12","A12","5","156512.66","29798.66","130473.984"
"13","B1","5","171231.1","32053.686","142331.39"
"14","B2","5","161012.36","30018.361","138990.02"
"15","B3","5","161473.31","29600.658","138013.02"
"16","B4","5","150180.2","26943.662","125874.65"
"17","B5","5","156149.16","27846.852","135604.05"
"18","B6","5","148861.38","26711.918","128358.39"
"19","B7","5","152915.4","27497.664","130849.56"
"20","B8","5","145094.58","25306.47","124874.11"
"21","B9","5","159460.4","27175.268","130616.5"
"22","B10","5","136350.22","25719.098","117670.34"
"23","B11","5","122748.68","22595.408","105282.875"
"24","B12","5","124148.06","25878.29","117923.02"
"25","C1","5","162884.94","30075.646","141279.97"
"26","C2","5","168586.64","31751.127","145172.31"
"27","C3","5","165925.98","31032.818","146609.92"
"28","C4","5","152534.1","26506.904","128894.62"
"29","C5","5","143057.6","24798.81","122194.61"
"30","C6","5","158317.48","27803.545","139595.97"
"31","C7","5","174692.77","29648.969","138360.66"
